osm_id,osm_type,final_name,place,population,geoid
154383362,node,Sandy Cross,hamlet,,
154383431,node,Hillcrest,hamlet,,
154383530,node,Orchard Acres,hamlet,,
154383574,node,The Cedars,hamlet,,
154383602,node,North Washington Park,hamlet,,
154383715,node,West Hartsville,hamlet,,
154383789,node,Westville,hamlet,,
154383801,node,Starmount Acres,hamlet,,
154383812,node,West Manor,hamlet,,
154383827,node,Rock Creek Acres,hamlet,,
154383864,node,Caton,hamlet,,
154383950,node,Westbridge,hamlet,,
154384028,node,Pleasant Valley,hamlet,,
154384046,node,Celo,hamlet,,
154384061,node,Camelot,neighbourhood,,3702140
154384132,node,Bon Air Terrace,neighbourhood,,
154384341,node,Preston Forest,hamlet,,
154384638,node,Big Creek,hamlet,,
154384669,node,Trails West,hamlet,,
154384833,node,Centersville,hamlet,,
154384849,node,Mount Zion,hamlet,,
154384905,node,Neubert,hamlet,,
154384914,node,Chelsea Park,neighbourhood,,
154384926,node,Hanarry Estates,neighbourhood,,
154384942,node,Pinecrest Hills,neighbourhood,,
154385326,node,Cherokee Heights,hamlet,,
154385550,node,University Heights,neighbourhood,,
154385574,node,Oakridge,neighbourhood,,
154385626,node,Carmel East,neighbourhood,,
154385660,node,Highlands,town,,3731360
154385708,node,Elizabeth City,neighbourhood,,3761200
154385720,node,York Terrace,hamlet,,
154385736,node,Boiling Springs,hamlet,,
154385794,node,Mount Carmel,hamlet,,
154385809,node,Airlee,hamlet,,
154385894,node,Chestnut Hill,hamlet,,
154385907,node,Flat Creek,hamlet,,
154385994,node,Barhamville Estates,hamlet,,
154386142,node,Asbury,neighbourhood,,
154386152,node,Milford Hills,hamlet,,3758860
154386160,node,Four Points,hamlet,,
154386169,node,Robinson Forest,hamlet,,
154386172,node,Oakland,hamlet,,
154386180,node,Valley Hills,hamlet,,
154386203,node,Preston Woods,hamlet,,
154386219,node,Sevier Home,hamlet,,
154386312,node,Winnsboro Mills,hamlet,,
154386390,node,Cold Water,hamlet,,
154386422,node,Little River Subdivision,hamlet,,
154386441,node,Five Forks,hamlet,,
154386451,node,Pinhook,hamlet,,
154386616,node,Eastview,hamlet,,
154386650,node,Warwicktown,hamlet,,
154386657,node,Thompson Mill,hamlet,,
154386695,node,Level Creek,hamlet,,
154386765,node,Light,hamlet,,
154386811,node,Silver Hill,hamlet,,
154387137,node,Crabtree,hamlet,,
154387236,node,Brookwood,hamlet,,
154387272,node,English Gardens,hamlet,,
154387279,node,Sunset Acres,hamlet,,
154387296,node,McCaskill,hamlet,,
154387333,node,Woodfield Heights,hamlet,,
154387347,node,Woodbridge,hamlet,,
154387366,node,Beech,hamlet,,
154387384,node,Hickory Hills,hamlet,,
154387390,node,Olsen Homes,neighbourhood,,3761200
154387413,node,Clinchfield,hamlet,,3741420
154387481,node,Homestead Acres,hamlet,,
154387492,node,Sunset Hills,hamlet,,
154387538,node,Bethel,hamlet,,
154387545,node,Pine Crest,hamlet,,
154387550,node,Pine Grove,hamlet,,
154387571,node,Wilhoit Subdivision,hamlet,,
154387684,node,Lakemont,hamlet,,
154387859,node,Leander,hamlet,,
154387922,node,Needmore,hamlet,,
154387992,node,Sherwood Acres,hamlet,,
154388010,node,Corriher Heights,hamlet,,
154388028,node,Oak Ridge,hamlet,,3758860
154388045,node,Falcon Crest,hamlet,,
154388089,node,Spring Valley Estates,hamlet,,
154388326,node,Cross,neighbourhood,,
154388481,node,Dicks Hill,hamlet,,
154388789,node,Greenwood,hamlet,,
154388803,node,Montclair,hamlet,,3738060
154388817,node,Ian Joy Acres,hamlet,,3764740
154388835,node,North Deerfield,hamlet,,
154388848,node,Mayfair,hamlet,,3712000
154388891,node,Concord,hamlet,,
154388912,node,King Acres,hamlet,,
154388933,node,Harrill Hills,neighbourhood,,
154389084,node,Southland Park,hamlet,,
154389162,node,Allen Hills,hamlet,,
154389172,node,Breckridge,hamlet,,
154389184,node,Timberlake,hamlet,,
154389279,node,Paoli,hamlet,,
154389302,node,Burnett Fields,hamlet,,
154389307,node,Hunters Ridge,hamlet,,
154389319,node,Persia,hamlet,,
154389330,node,Metcalf Bottoms,hamlet,,
154389356,node,Susong,hamlet,,
154389389,node,Hays Arbor,hamlet,,
154389473,node,East Springbrook,neighbourhood,,
154389603,node,King Arthur Court,hamlet,,
154389644,node,Biltmore,hamlet,,
154389661,node,Chestnut Hill,suburb,,
154389688,node,Catons Grove,hamlet,,
154389712,node,Mole,hamlet,,
154389729,node,Hopper Bluff,neighbourhood,,
154389860,node,Fox Hills,hamlet,,
154389881,node,Fairfield,hamlet,,
154389898,node,Doeville,village,,
154389913,node,Blevins,hamlet,,
154389921,node,Kentucky Heights,hamlet,,
154389933,node,Wellsville,hamlet,,
154389948,node,Wyatt Village,neighbourhood,,
154389960,node,Little Milligan,hamlet,,
154390060,node,Lebanon,hamlet,,
154390078,node,Jeffers Place,hamlet,,
154390126,node,Whittle Springs,hamlet,,
154390158,node,Runnymeade,hamlet,,
154390182,node,Eaton Crossroads,hamlet,,
154390245,node,Clinchmore,hamlet,,
154390317,node,Cusick,neighbourhood,,
154390330,node,Harbour,hamlet,,
154390467,node,Alpha Park,neighbourhood,,
154390568,node,Mayview Park,hamlet,,3706500
154390613,node,Match,hamlet,,
154390664,node,Floral Hill,hamlet,,
154391067,node,Lakeview,hamlet,,
154391097,node,Lone Hickory,hamlet,,
154391286,node,Picket Post,hamlet,,
154391298,node,Vancel Mill,hamlet,,
154391331,node,Orion,hamlet,,
154391341,node,Big Creek,hamlet,,
154391560,node,Bass Lake,hamlet,,
154391588,node,Midway,hamlet,,
154391714,node,Midway,hamlet,,
154391736,node,Imperial Estates,neighbourhood,,
154391827,node,Belle Meade,neighbourhood,,
154391843,node,Sulphur Springs,hamlet,,
154391878,node,Carolina Pines,hamlet,,
154391890,node,Carem,hamlet,,
154391941,node,Fountain Hill,hamlet,,
154391960,node,Walser,hamlet,,
154392033,node,Boones Hill,hamlet,,
154392353,node,Woodrun,hamlet,,
154392366,node,Rafter,hamlet,,
154392381,node,Keister,hamlet,,
154392395,node,Knox,hamlet,,
154392509,node,Leverett,hamlet,,
154392527,node,Latimer,hamlet,,
154392711,node,Beta,hamlet,,
154392797,node,Hamlin Town,hamlet,,
154392876,node,Hopewell,hamlet,,
154393028,node,Lanford Estates,neighbourhood,,
154393045,node,Blackwood Hills,neighbourhood,,
154393055,node,Clevenger,hamlet,,
154393069,node,Sugar Hollow,hamlet,,
154393446,node,Sunnyside,hamlet,,
154393484,node,Village of Forest Hills,hamlet,,3724170
154393517,node,Shingletown,hamlet,,
154393540,node,Cedar Crest North,neighbourhood,,
154393554,node,Oak Hill,hamlet,,
154393644,node,Upward,hamlet,,
154393971,node,Garber,hamlet,,
154394010,node,Houston Valley,hamlet,,
154394055,node,Sweet Water,suburb,,
154394150,node,Holly Spring,hamlet,,
154394269,node,Graball,hamlet,,
154394282,node,Brookwood,neighbourhood,,
154394443,node,Westview Heights,hamlet,,
154394513,node,Terrapin Crossroads,hamlet,,
154394542,node,Sugar Forks,neighbourhood,,
154394787,node,Crutchfield,hamlet,,
154395006,node,Barriers Mill,hamlet,,
154395038,node,Campbell,hamlet,,
154395055,node,Ozark,hamlet,,3725580
154395132,node,Seven Springs,hamlet,,
154395467,node,Woodland Springs,hamlet,,
154395683,node,Gravel Springs,hamlet,,
154395825,node,Armenia,hamlet,,
154395874,node,Rushville,hamlet,,
154395996,node,Thornwood,hamlet,,
154396015,node,Brookdale,hamlet,,
154396097,node,Mount Zion,hamlet,,
154396278,node,Fairview,hamlet,,
154396556,node,Dry Pond,hamlet,,
154396763,node,Adams Crossroads,hamlet,,
154396886,node,Jason,hamlet,,
154396927,node,Bradford Crossroads,hamlet,,
154396958,node,White Plains,hamlet,,3773460
154397049,node,Pole Creek,hamlet,,
154397113,node,Indian Hills,hamlet,,
154397165,node,Ocee,neighbourhood,,
154397236,node,Three Forks,hamlet,,
154397327,node,Bunker Hill,hamlet,,
154397389,node,Kingston Hills,neighbourhood,,
154397764,node,Blakedale,hamlet,,
154397790,node,Thomas Forest,hamlet,,
154397802,node,Hamrick,hamlet,,
154397822,node,Crystal View,hamlet,,
154397851,node,Geddie Gardens,hamlet,,
154397864,node,Dilworth,suburb,,3712000
154397894,node,Hanover Hills,hamlet,,
154397904,node,Poplar Springs Ridge,hamlet,,
154397911,node,Seven Oaks,hamlet,,
154397988,node,Tipton Hill,hamlet,,
154398034,node,Pilot,hamlet,,3767420
154398149,node,Fordtown,hamlet,,
154398157,node,Glenmore Estates,neighbourhood,,
154398243,node,Rocky Springs,hamlet,,
154398349,node,Springdale,hamlet,,
154398635,node,Wedgewood Hills,neighbourhood,,
154398899,node,Riley,hamlet,,
154399054,node,Zirconia,hamlet,,
154399455,node,Block,hamlet,,
154399679,node,Wood Haven Park,hamlet,,
154399747,node,Lawson,hamlet,,
154399753,node,Tuxedo,hamlet,,
154399805,node,Jones Mill,hamlet,,
154400003,node,Lyonswood,hamlet,,
154400095,node,New Hope,hamlet,,
154400223,node,Brentwood,hamlet,,
154400265,node,Flat Rock,hamlet,,3723640
154400458,node,Magnolia Acres,hamlet,,
154400539,node,Ridgewood Heights,hamlet,,
154400569,node,Dogwood Acres,hamlet,,
154400647,node,Flowers Heights,hamlet,,
154400730,node,Mayview Heights,hamlet,,
154400749,node,Laurel Grove,hamlet,,
154400762,node,Olivette,hamlet,,
154400773,node,Upper Poplar,hamlet,,
154400785,node,Seven Oaks,hamlet,,
154400823,node,Scenic Terrace,hamlet,,
154400999,node,Douglas,hamlet,,
154401053,node,Forest View,hamlet,,
154401212,node,Offutt,hamlet,,
154401351,node,Etowah,hamlet,,3721880
154401407,node,Boykin,hamlet,,
154401652,node,Cactus Cove,hamlet,,
154401659,node,Camp Placid,locality,,
154401767,node,New Hope,suburb,,
154401782,node,Woodlawn,hamlet,,
154401812,node,Pensacola,hamlet,,
154401821,node,Grover Square,hamlet,,
154401836,node,Dellhaven,hamlet,,
154401856,node,Vestal,hamlet,,
154401884,node,Enterprise,hamlet,,
154402029,node,Loray Mills,hamlet,,3725580
154402266,node,Jordan Mill,hamlet,,
154402325,node,Otto,hamlet,,
154402338,node,Lochwolde,neighbourhood,,
154402350,node,Homewood Hills,hamlet,,
154402417,node,Oak Crest,hamlet,,
154402448,node,Edgewood,neighbourhood,,
154402450,node,Willow Springs,neighbourhood,,
154402489,node,Hurst,hamlet,,
154402499,node,Darby,hamlet,,
154402533,node,Cedar Grove,hamlet,,
154402574,node,Cold Springs,hamlet,,
154402595,node,Ekom,hamlet,,
154402639,node,Cambridge Square,neighbourhood,,
157544271,node,Sardis,hamlet,,
157544461,node,Sartor Estates,hamlet,,
157544726,node,Dew Field,neighbourhood,,3774540
157544744,node,Coastal Shores,hamlet,,3702500
157544753,node,Country Club Point,hamlet,,3710260
157544798,node,Eason Crossroads,hamlet,,
157544910,node,Lester,hamlet,,
157544914,node,Hollywood,neighbourhood,,
157544965,node,South Point,hamlet,,
157545003,node,Judson,hamlet,,
157545061,node,Old Sneedsboro,hamlet,,
157545338,node,Mayo,hamlet,,
157545357,node,Pleasant View,hamlet,,
157545378,node,University Forest,neighbourhood,,
157545652,node,Coxville,hamlet,,
157545665,node,Brooksdale,hamlet,,3758160
157545793,node,Church Crossroads,hamlet,,
157545818,node,Durant's Neck,hamlet,,
157545832,node,Smiths Corner,hamlet,,
157545850,node,Griffins Crossroads,hamlet,,
157545864,node,Riley,hamlet,,
157545916,node,Glencoe,hamlet,,
157545978,node,Spring Hope,hamlet,,
157546015,node,Harrells Mill,locality,,
157546096,node,Storys,hamlet,,
157546279,node,Gaylord,hamlet,,
157546363,node,Prospect Crossroads,hamlet,,
157546388,node,Gold Leaf Estates,hamlet,,
157546610,node,Kingsford,hamlet,,3722920
157547064,node,Frog Level,hamlet,,
157547100,node,McElveen,hamlet,,
157547115,node,Gurley,hamlet,,
157547281,node,Kingsboro,hamlet,,
157547564,node,Corinth,hamlet,,
157547607,node,Random Woods,hamlet,,3728000
157547627,node,Woodlea,hamlet,,3728000
157547647,node,Woodbridge,hamlet,,
157547681,node,McCullen,hamlet,,
157547702,node,Pee Dee,hamlet,,
157547756,node,Hickory Acres,neighbourhood,,
157548049,node,Munden,neighbourhood,,
157548367,node,Five Points,hamlet,,
157548375,node,Yamacraw,hamlet,,
157548388,node,Belcross,hamlet,,
157548403,node,Stewartville Acres,hamlet,,3737220
157548448,node,Quail Ridge,hamlet,,3728080
157548482,node,Crossgates,hamlet,,
157548495,node,British Acres,hamlet,,
157548510,node,Melanchton,hamlet,,
157548550,node,University Acres,neighbourhood,,
157548567,node,Oak Forest,hamlet,,3726880
157548851,node,Forest Hills,hamlet,,3755900
157548887,node,Rosin Hill,hamlet,,
157549721,node,Holly Grove,hamlet,,
157549769,node,Forest,hamlet,,
157549778,node,Frazier Crossroads,hamlet,,
157549796,node,West Yanceyville,hamlet,,
157549815,node,Royal Oaks,hamlet,,3759280
157549828,node,Speight,hamlet,,3728080
157550038,node,Forest Valley Mobile Home Subdivision,hamlet,,
157550096,node,Heathsville,hamlet,,
157550180,node,Red Oak,hamlet,,3728080
157550189,node,Irving Park,neighbourhood,,3728000
157550194,node,University Estates,hamlet,,3771900
157550197,node,Listers Corner,hamlet,,
157550300,node,Oregon Hill,hamlet,,
157550387,node,Brook Valley,hamlet,,3728080
157550496,node,Sloop Point,hamlet,,3766040
157550875,node,Public Landing,locality,,
157551123,node,Lakewood,hamlet,,
157551520,node,Leggett Crossroads,hamlet,,
157551620,node,Old Chapel Crossroads,hamlet,,
157551941,node,Maple Crossroads,hamlet,,
157551955,node,Mingo,hamlet,,
157551971,node,Eli Whitney,hamlet,,
157552581,node,Roper Springs,hamlet,,
157553043,node,Johnson Siding,hamlet,,
157553095,node,Stratford,hamlet,,3728080
157553113,node,Saint Johns,hamlet,,
157553163,node,Allison,hamlet,,
157553283,node,Lyndale Acres,neighbourhood,,3766700
157553308,node,Cedar Bay,hamlet,,
157553343,node,McGee Mill,hamlet,,
157553559,node,Gibbs Crossroads,hamlet,,
157554187,node,Hickory Crossroads,hamlet,,
157554234,node,White Level,hamlet,,
157554274,node,South River,hamlet,,
157554338,node,Five Points,locality,,
157554712,node,Oakhaven Farms,hamlet,,
157554919,node,Farrington,hamlet,,
157554953,node,Jericho,hamlet,,
157555170,node,Red Bluff Crossroads,hamlet,,
157555206,node,Hamer,hamlet,,
157556274,node,Westbury,neighbourhood,,3728000
157556304,node,Buena Vista Estates,hamlet,,3742240
157556320,node,Wittys Crossroads,locality,,
157556340,node,Maple,hamlet,,
157556353,node,The Oaks,hamlet,,3724520
157556366,node,Winnabow,hamlet,,
157556702,node,Kittrell Hill,hamlet,,
157556885,node,Sandy Ridge,neighbourhood,,3718060
157556892,node,Westwood,hamlet,,3728000
157556940,node,Bay Forest,neighbourhood,,
157556974,node,Friendship,hamlet,,3701520
157557034,node,Ocean Drive Beach,village,,
157557237,node,Kings Crossroads,hamlet,,
157557430,node,Ingram,hamlet,,
157557460,node,Green Acres,neighbourhood,,3720080
157557542,node,Slatestone,hamlet,,
157557603,node,Meadow Park,hamlet,,
157557612,node,Kendall Acres,hamlet,,
157557625,node,Ulster Gardens,neighbourhood,,
157557652,node,Westview Terrace,hamlet,,3709060
157557666,node,Honey Hill,hamlet,,
157557688,node,Stagecoach Run,neighbourhood,,
157557727,node,Hullwood,hamlet,,
157557780,node,Dinah Landing,hamlet,,
157557940,node,Malmo,hamlet,,
157558140,node,Burkett Landing,hamlet,,
157558434,node,Georgetown,hamlet,,
157558563,node,Colonial Estates,hamlet,,
157558566,node,United Industrial Park,hamlet,,
157558801,node,Riverdale,hamlet,,
157558890,node,Dogwood Acres,hamlet,,3709060
157559066,node,Falls of New Hope,hamlet,,
157559081,node,Carlton Acres,hamlet,,
157559087,node,Marman Terrace,hamlet,,
157559089,node,Moyock,village,,3745460
157559096,node,Shady Grove,hamlet,,
157559102,node,East Fayetteville,hamlet,,3722920
157559111,node,Everetts Crossroads,hamlet,,
157559131,node,Level Cross,hamlet,,
157559239,node,Terra Ceia,hamlet,,
157559656,node,Hoffmeyer Crossroads,hamlet,,
157560344,node,Wilmar,hamlet,,
157560526,node,Hestertown,hamlet,,
157560540,node,Warrenwood,hamlet,,3722920
157560556,node,Southview Townhouses,hamlet,,3732640
157560568,node,Haywood Farms,neighbourhood,,3746340
157560805,node,Five Points,neighbourhood,,3774540
157560933,node,Colonial Heights,hamlet,,
157560950,node,Moss Hill,hamlet,,
157561070,node,Pea Hill Estates,neighbourhood,,
157561264,node,Pinewood Forest,hamlet,,3709060
157561367,node,Elroy,hamlet,,3721130
157561674,node,Port Trinitie,neighbourhood,,3718060
157561687,node,Ravenwood,hamlet,,3726880
157561704,node,Henrico,hamlet,,
157561889,node,Old Weeksville,hamlet,,
157562049,node,Creekwood,neighbourhood,,3768340
157562080,node,Moores Beach,hamlet,,
157562195,node,Forest Acres,hamlet,,
157562362,node,Eastbrook,hamlet,,
157562750,node,Whichard,hamlet,,
157563191,node,Foxlair,hamlet,,3708040
157563209,node,Monks Crossroads,hamlet,,
157563373,node,Piney Mountain Estates,neighbourhood,,
157565498,node,Mathis Corner,hamlet,,
157565551,node,Northside,neighbourhood,,
157566355,node,Hyman,hamlet,,
157566842,node,Elliott,hamlet,,
157566992,node,Quail Ridge,neighbourhood,,3774540
157567008,node,Western Hills,hamlet,,
157567026,node,Jones Store,hamlet,,
157567052,node,High Meadows,hamlet,,3757500
157567069,node,Hartington and Williams,hamlet,,3728080
157567087,node,Smithtown,hamlet,,
157567098,node,Clear Run,hamlet,,
157567113,node,Deppe,hamlet,,
157567236,node,Mars Bluff,hamlet,,
157567644,node,Beckwith,hamlet,,
157567906,node,Boone Trail,hamlet,,3740860
157567921,node,Townsville,hamlet,,
157568214,node,Suttontown,hamlet,,
157568230,node,Greenwood Acres,hamlet,,3758160
157568260,node,Hillandale,hamlet,,
157568278,node,Montrose,hamlet,,
157568312,node,Philadelphia,hamlet,,
157568445,node,Pleasant Grove,hamlet,,
157568496,node,Kirkman Crossroad,hamlet,,
157568509,node,Antioch,hamlet,,
157568526,node,The Pines,hamlet,,3702840
157568546,node,Shotwell,hamlet,,
157568563,node,Birchwood,hamlet,,
157568582,node,Five Oaks,hamlet,,3719000
157568593,node,Samarcand,hamlet,,
157568612,node,Lakewood Pines,hamlet,,3728080
157568627,node,Twin Creek,hamlet,,
157568634,node,Flat Branch,hamlet,,
157568659,node,Lundy Crossroads,hamlet,,
157568717,node,Playcards,hamlet,,
157569147,node,Shell,hamlet,,
157569441,node,Mimms Crossroads,hamlet,,
157570302,node,Bel Air,hamlet,,3737220
157570850,node,Cusac Crossroads,hamlet,,
157570865,node,South Side,hamlet,,
157570866,node,Poston Crossroads,hamlet,,
157571017,node,Wrendale,hamlet,,
157571411,node,Enchanted Meadows,hamlet,,
157571488,node,Whitepost,hamlet,,
157571578,node,Institute,hamlet,,
157571584,node,Norman Heights,hamlet,,3737220
157571596,node,Ravenwood,hamlet,,
157571642,node,Utopia Mobile Home Park,hamlet,,
157571655,node,Turners Crossroads,hamlet,,
157571669,node,Iredell,hamlet,,
157571684,node,Rougemont,hamlet,,3758040
157572074,node,Ricefield,hamlet,,
157572103,node,Holland,hamlet,,
157572144,node,Guinea,hamlet,,
157572225,node,Olivia,hamlet,,
157572317,node,East View Estates,hamlet,,
157572348,node,Whitehall,hamlet,,
157572504,node,Whites Crossroads,hamlet,,
157572579,node,Baldwin Woods,neighbourhood,,3773660
157572590,node,Daddysville,hamlet,,
157572662,node,Colon,hamlet,,
157572665,node,Poplar Branch,hamlet,,
157572668,node,Progress,locality,,
157572778,node,Roseland,hamlet,,
157572795,node,Moltonville,hamlet,,
157573034,node,Skeeter Point,hamlet,,
157573079,node,Millbrook,hamlet,,3774440
157573101,node,Church Hill,hamlet,,
157573121,node,Brantleys Grove,hamlet,,
157573132,node,Pleasantville,hamlet,,
157573152,node,Airlie,hamlet,,
157573376,node,Pearces,hamlet,,
157573394,node,Silver Springs,hamlet,,
157573463,node,Silver Lake,hamlet,,3761950
157573500,node,Pleasant View,hamlet,,3726880
157574328,node,Almagro,neighbourhood,,
157575043,node,Summerfield,hamlet,,3728080
157575063,node,Hancock Village,hamlet,,3730120
157575086,node,Oak Hill,hamlet,,
157575770,node,Webbs,hamlet,,
157576074,node,Burgess,hamlet,,
157576104,node,Queens Court,hamlet,,3721160
157576127,node,Daisy,hamlet,,
157576153,node,Hebron,hamlet,,
157576232,node,Juniper Bay,hamlet,,
157576345,node,Olive Hill,hamlet,,
157576502,node,Glenfield Crossroads,hamlet,,
157576892,node,Ogden,hamlet,,3748790
157577015,node,Willow Creek Siding,hamlet,,
